Customer_ID,Age,Gender,Tenure_Months,Contract_Type,Payment_Method,Internet_Service,Monthly_Charges,Total_Charges,Monthly_Data_Usage_GB,Call_Duration_Minutes,Customer_Service_Calls,Service_Outages_Last_Month,Satisfaction_Score,Churn_Status
72c29318,46,Female,29,Month-to-month,Credit card,No,30.73,883.03,34.50,1960,2,1,NULL,No
3b973933,57,Female,21,One year,Bank transfer,No,43.3,897.6,24.20,485,42,0,NULL,No
6c285bdc,27,Female,31,Month-to-month,Credit card,DSL,71.54,2170.23,75.00,315,2,0,4.3,Yes
3369acad,62,Male,11,Two year,Electronic check,Fiber optic,91.31,1041.06,133.30,539,2,3,5.7,No
7125454b,47,Male,25,Month-to-month,Mailed check,No,36.77,909.67,37.30,611,4,0,NULL,No
25d176b9,34,Male,23,One year,Electronic check,Fiber optic,NULL,1830.87,283.60,661,1,1,6.5,No
e95d95dc,41,Male,44,One year,Electronic check,Fiber optic,79.47,3494.27,145.70,1278,5,0,6.1,No
4677f8eb,49,Male,6,One year,Credit card,Fiber optic,104.32,642.03,525.90,306,36,0,7.3,Yes
d89e4b47,NULL,Female,26,Month-to-month,Bank transfer,Fiber optic,93.11,2422.72,564.60,439,1,0,5.7,Yes
d1d035ce,48,Female,23,One year,Bank transfer,Fiber optic,89.23,2062.66,127.90,555,30,3,10.0,Yes
37f33463,31,Other,18,Month-to-month,Mailed check,Fiber optic,92.77,1644.63,188.30,240,1,0,4.7,No
3424fe8b,44,Male,5,Month-to-month,Bank transfer,Fiber optic,80.98,434.46,523.60,846,2,1,8.8,Yes
325ed54a,25,Male,9,One year,Electronic check,DSL,74.09,657.64,162.00,1011,1,1,6.7,No
4c525d74,41,Male,16,One year,Bank transfer,DSL,56.04,919.78,83.40,534,4,1,8.0,No
2c52f7cd,31,Female,26,Month-to-month,Mailed check,DSL,64.47,1639.7,74.60,208,4,0,8.1,Yes
7cd3356d,33,Female,10,Month-to-month,Credit card,Fiber optic,91.61,897.24,306.60,355,1,0,7.5,Yes
fafd4439,57,Female,41,Two year,Electronic check,DSL,63.11,2596.8,65.90,433,1,0,5.2,No
64e92bc0,55,Female,21,Two year,Electronic check,No,40.16,839.27,28.80,122,0,1,NULL,No
f7c8c388,NULL,Female,35,Month-to-month,Bank transfer,Fiber optic,86.27,3030.87,194.10,325,2,0,7.5,No
1f4ca02c,29,Male,50,One year,Credit card,Fiber optic,88.72,4441.19,260.70,601,1,2,7.4,No
0673a4e7,38,Male,12,Month-to-month,Bank transfer,No,44.07,574.54,51.50,2151,2,1,NULL,Yes
427737db,57,Female,2,One year,Credit card,No,52.7,118.91,12.50,1297,3,2,9.5,No
faedeba8,115,Male,19,Two year,Credit card,No,54.78,1030.0,59.60,635,1,2,2.7,No
5bbad187,70,Male,9,Month-to-month,Credit card,Fiber optic,67.49,597.58,171.00,2257,2,0,6.7,No
732cba23,47,Female,70,One year,Credit card,DSL,443.0,31040.1,58.60,1113,3,0,5.5,No
c42056c8,44,Other,23,Month-to-month,Credit card,No,38.58,849.13,18.10,443,4,0,NULL,No
343132ad,38,Female,24,One year,Electronic check,No,50.64,1229.34,52.70,493,3,0,9.0,No
dfb6a736,44,Female,11,One year,Credit card,No,47.33,492.74,42.70,487,3,0,4.7,Yes
99585aca,106,Female,42,Two year,Mailed check,Fiber optic,73.44,3112.21,665.10,847,4,0,10.0,No
47afdcf5,50,Male,31,Month-to-month,Credit card,Fiber optic,81.63,2519.72,662.20,1247,34,0,7.6,No
ba5e3989,53,Male,18,Month-to-month,Electronic check,DSL,72.49,1317.98,3697.90,404,0,3,7.9,Yes
60695321,33,Female,28,Month-to-month,Mailed check,Fiber optic,73.57,2060.89,511.10,284,2,4,4.6,Yes
725bb5db,26,Female,26,Two year,Bank transfer,DSL,68.09,1735.67,308.10,539,1,0,7.1,No
d1976952,20,Male,33,One year,Mailed check,DSL,55.35,NULL,51.20,245,3,0,8.9,No
c3c56a02,48,Female,17,One year,Electronic check,Fiber optic,100.11,1683.85,233.80,463,2,0,7.6,No
2a5d34cb,29,Male,23,Month-to-month,Bank transfer,Fiber optic,94.4,2191.25,112.40,330,1,0,7.5,Yes
392a93ab,18,Male,17,Two year,Credit card,DSL,71.33,1187.56,49.30,113,0,1,7.1,No
6cfc29ce,47,Female,14,Two year,Bank transfer,No,36.21,512.99,101.70,509,4,2,NULL,Yes
3f586e5a,72,Male,26,One year,Electronic check,No,37.87,985.6,16.60,164,3,0,NULL,Yes
596c19a9,42,Male,10,Month-to-month,Credit card,Fiber optic,95.98,944.74,256.80,65,4,0,9.3,No
555e2b09,52,Male,52,Month-to-month,Electronic check,Fiber optic,107.64,5631.77,209.70,1947,2,3,8.8,No
fa740a0a,43,Female,25,One year,Electronic check,No,36.87,922.59,16.30,1816,2,0,NULL,No
acf91791,41,Male,10,One year,Bank transfer,DSL,90.13,890.76,72.20,792,3,0,5.7,No
ffefef94,53,Female,39,Month-to-month,Credit card,Fiber optic,75.16,2938.71,504.40,391,33,0,6.9,No
b91807c7,39,Female,24,One year,Bank transfer,NULL,58.1,1358.01,300.00,154,3,1,9.4,No
f84101cc,45,Male,8,Month-to-month,Bank transfer,Fiber optic,121.9,1036.49,189.40,668,0,1,5.0,Yes
6e7df983,46,Other,14,One year,Mailed check,Fiber optic,436.76,6087.5,195.10,351,1,0,9.2,No
01348604,34,Male,21,One year,Bank transfer,Fiber optic,68.72,1456.91,139.90,1985,30,1,6.1,No
3910b8eb,54,Female,10,Month-to-month,Electronic check,DSL,69.6,697.53,83.40,650,1,0,5.7,No
d70b96fb,NULL,Female,47,One year,Credit card,DSL,482.76,22719.23,52.00,472,4,1,7.1,No
e5994d8c,33,Female,26,Month-to-month,Credit card,Fiber optic,115.69,3012.39,267.50,2698,1,2,5.2,No
eb80508a,NULL,Male,27,Month-to-month,Bank transfer,Fiber optic,95.46,2561.46,100.30,613,1,0,3.8,No
d170aa3c,31,Female,14,Two year,Bank transfer,NULL,81.48,1094.27,267.40,966,0,2,7.3,No
f66dbc42,42,Male,35,Month-to-month,Credit card,DSL,93.29,3220.65,168.80,779,0,1,8.2,No
4a91ee6e,-14,Male,30,Month-to-month,Bank transfer,Fiber optic,108.33,3243.95,356.10,502,3,1,9.4,Yes
568224aa,55,Female,20,Month-to-month,Electronic check,DSL,63.78,1309.86,121.30,1238,0,2,8.3,Yes
14f26416,48,Male,22,Month-to-month,Electronic check,DSL,64.69,1381.38,69.80,3318,0,0,10.0,Yes
742fe711,42,Female,51,Month-to-month,Bank transfer,Fiber optic,89.69,4620.42,200.30,199,1,0,9.6,Yes
44dee0ba,52,Male,15,Month-to-month,Credit card,Fiber optic,77.41,1188.32,531.40,419,3,0,8.5,Yes
60de50a0,59,Male,35,One year,Electronic check,DSL,64.46,2222.38,131.80,603,5,0,8.0,No
fbf8f8e6,49,Female,22,Month-to-month,Electronic check,DSL,75.87,1642.01,229.60,886,1,0,9.4,No
bc2ebfaa,42,Male,26,One year,Mailed check,Fiber optic,44.42,1130.31,71.70,2669,1,0,NULL,Yes
4e79223a,26,Female,20,Month-to-month,Credit card,DSL,NULL,1230.68,86.90,519,0,0,6.3,Yes
980a2533,29,Female,56,Month-to-month,Electronic check,Fiber optic,89.04,4984.83,599.50,1280,4,0,3.9,Yes
c57f2f6f,NULL,Female,28,Month-to-month,Electronic check,Fiber optic,107.13,2997.3,443.30,949,1,1,8.4,No
564ade8f,35,Male,28,Two year,Bank transfer,DSL,70.83,1970.62,131.40,265,2,0,5.9,No
fa7f4e69,40,Female,9,One year,Bank transfer,DSL,64.03,580.72,68.90,600,2,0,10.0,No
9261f7bd,43,Female,13,One year,Electronic check,No,59.55,795.08,34.30,752,4,1,6.3,No
d66babfa,48,Female,29,Month-to-month,Electronic check,NULL,75.39,2183.11,301.10,301,1,0,7.4,No
725d47a4,41,Female,20,Two year,Bank transfer,Fiber optic,75.33,1490.03,3176.70,118,4,0,6.5,Yes
cb5a7ac3,48,Female,9,Month-to-month,Bank transfer,Fiber optic,105.87,977.63,95.10,437,1,0,6.3,Yes
babb52c5,43,Female,38,Month-to-month,Credit card,Fiber optic,120.45,4571.57,325.00,286,0,0,5.0,No
04aa0715,18,Female,10,One year,Bank transfer,No,NULL,473.1,20.40,183,1,0,NULL,Yes
4218641e,31,Male,61,Month-to-month,Electronic check,Fiber optic,NULL,5014.75,295.50,318,1,3,3.3,Yes
4715c9e3,NULL,Male,31,Two year,Bank transfer,DSL,60.23,NULL,82.00,1523,1,2,8.2,No
30586d3e,27,Female,22,Month-to-month,Mailed check,Fiber optic,84.69,1894.01,137.30,186,0,1,6.4,No
36352924,49,Male,19,Two year,Electronic check,Fiber optic,100.6,1941.36,291.40,962,4,1,10.0,No
6ee51e6f,60,Female,13,One year,Credit card,Fiber optic,78.12,1001.76,108.90,572,4,2,5.0,No
84674663,133,Male,4,One year,Credit card,Fiber optic,84.34,323.31,168.90,587,5,1,9.9,Yes
442fceb4,39,Female,12,Month-to-month,Electronic check,No,49.55,616.44,57.50,1238,3,0,10.0,No
ab7906e7,-6,Male,29,Month-to-month,Electronic check,Fiber optic,82.61,2394.08,292.70,891,1,1,9.5,No
3fc3765d,44,Male,8,Two year,Electronic check,DSL,68.45,546.74,157.40,852,2,0,7.6,No
ac0d3247,38,Female,17,Month-to-month,Electronic check,DSL,89.39,1502.26,164.20,103,2,0,6.6,Yes
1745748e,35,Female,57,One year,Bank transfer,Fiber optic,NULL,4934.39,289.90,403,2,1,9.5,No
5fb85daa,38,Female,14,Two year,Mailed check,DSL,78.81,1129.35,28.10,2083,2,2,5.8,No
53157e81,37,Male,6,Month-to-month,Credit card,DSL,76.28,454.71,233.30,247,0,0,7.7,No
fbe4573c,44,Female,9,One year,Electronic check,Fiber optic,88.95,784.42,264.20,2341,2,2,7.1,No
d27ba6d4,NULL,Female,60,One year,Bank transfer,Fiber optic,72.94,4359.16,237.80,394,1,1,5.6,No
25669d02,42,Female,24,Month-to-month,Credit card,No,44.56,1072.77,15.10,284,1,1,NULL,Yes
730e0a89,47,Male,12,Month-to-month,Bank transfer,DSL,72.53,880.03,146.40,74,3,0,8.5,No
45def43b,56,Female,28,Month-to-month,Electronic check,DSL,88.34,NULL,60.70,165,3,1,5.5,No
4d5c89ec,53,Female,11,Month-to-month,Electronic check,DSL,56.46,589.94,336.10,143,1,0,8.0,No
d64740c2,24,Other,3,One year,Mailed check,Fiber optic,110.32,332.95,372.10,160,2,0,3.2,Yes
68aa4de1,18,Male,47,Month-to-month,Credit card,DSL,77.81,3678.69,123.00,1202,1,1,5.3,No
8970b132,53,Female,19,Two year,Credit card,Fiber optic,84.72,NULL,96.70,219,1,0,6.4,No
d3ee7787,26,Female,34,Month-to-month,Credit card,DSL,91.79,3114.63,148.30,994,1,1,7.8,No
8a47c777,39,Male,18,One year,Credit card,Fiber optic,92.87,1643.41,202.50,676,2,0,8.8,No
2f9b86e0,28,Male,22,One year,Mailed check,No,61.46,1336.27,49.00,860,3,0,7.3,No
50a53314,20,Male,22,Month-to-month,Credit card,NULL,62.88,1405.32,6.80,1527,4,0,8.2,Yes
065eeb9f,48,Male,28,Month-to-month,Credit card,Fiber optic,122.48,3398.11,261.90,193,0,0,6.9,No
4f0a032a,51,Male,7,One year,Mailed check,Fiber optic,89.88,673.48,359.90,161,1,0,7.9,No
5d0e6405,NULL,Female,45,Two year,Electronic check,Fiber optic,69.9,3147.63,143.00,1024,1,0,7.8,No
f6546dac,18,Female,29,Month-to-month,Bank transfer,Fiber optic,88.69,2532.35,221.80,1471,1,1,6.3,Yes
b09ad7bd,35,Female,19,Month-to-month,Electronic check,Fiber optic,62.92,1208.06,54.50,347,2,1,6.6,Yes
dd5919c8,47,Female,48,Month-to-month,Electronic check,Fiber optic,61.71,2973.34,236.90,397,2,0,8.3,No
67161814,24,Male,34,Month-to-month,Credit card,Fiber optic,107.71,3651.2,201.40,419,0,0,10.0,No
3ba8fcbc,44,Male,7,One year,Credit card,Fiber optic,84.93,617.99,3279.90,202,1,0,9.4,No
8c1552bb,42,Female,37,Two year,Electronic check,DSL,59.44,2183.78,108.00,1233,0,1,5.2,No
3fcc10aa,49,Male,12,Month-to-month,Mailed check,Fiber optic,110.56,1342.52,271.00,956,2,2,5.2,No
969735e5,43,Male,6,Two year,Credit card,No,37.82,226.05,13.70,12,1,0,NULL,No
88c2a610,30,Male,10,Month-to-month,Bank transfer,No,77.31,766.01,33.10,2045,1,0,7.4,Yes
ea91a3e7,56,Male,55,One year,Mailed check,NULL,47.8,2662.57,14.30,326,4,0,7.3,No
44755651,40,Female,33,Month-to-month,Credit card,Fiber optic,112.64,3741.71,203.70,691,1,2,9.4,Yes
88fa568a,42,Male,24,Month-to-month,Credit card,Fiber optic,120.53,2865.03,114.80,568,2,0,9.5,No
296bf7d7,31,Male,29,Month-to-month,Credit card,Fiber optic,488.85,14186.16,71.70,379,0,0,7.2,Yes
5002b875,37,Male,37,Month-to-month,Mailed check,Fiber optic,94.35,3538.29,143.80,955,3,1,6.8,No
891a42f0,31,Female,19,One year,Electronic check,Fiber optic,89.8,1740.42,180.70,675,3,3,8.1,No
9be26380,40,Male,49,One year,Credit card,DSL,66.9,3255.37,20.10,2499,3,1,9.1,No
687f9309,NULL,Female,22,Month-to-month,Electronic check,DSL,57.0,1293.9,147.00,411,2,1,8.2,No
4d2242e5,26,Male,5,Two year,Credit card,Fiber optic,100.73,526.9,2296.00,943,2,2,6.4,No
caac6e78,23,Male,60,Month-to-month,Electronic check,Fiber optic,85.34,5094.19,417.20,1530,3,1,6.1,Yes
36e265e7,135,Female,7,One year,Mailed check,DSL,54.59,387.32,83.90,1674,1,2,5.2,Yes
3b594fda,39,Male,43,Month-to-month,Mailed check,DSL,60.32,2605.7,132.00,653,1,0,7.5,No
5cf3e77c,34,Male,5,Month-to-month,Electronic check,No,54.41,245.13,31.10,189,0,0,8.3,Yes
308a80aa,54,Male,25,Month-to-month,Credit card,Fiber optic,129.6,3257.65,30.60,504,3,0,8.5,No
87e9c604,35,Female,14,One year,Electronic check,Fiber optic,103.29,1506.8,303.70,554,1,0,9.3,No
b93fda47,-1,Male,29,One year,Credit card,Fiber optic,97.41,2859.02,244.40,1021,0,1,9.9,Yes
54a8847b,50,Female,59,Month-to-month,Credit card,Fiber optic,107.54,6348.91,137.80,262,5,0,4.7,No
494594b7,36,Male,18,Month-to-month,Mailed check,DSL,64.11,1146.95,113.10,1063,3,1,7.9,No
a27fc35a,68,Male,8,Month-to-month,Credit card,Fiber optic,100.91,815.49,159.90,1869,1,0,8.0,No
bbe9dade,35,Male,25,One year,Electronic check,Fiber optic,498.8,12445.62,330.40,2186,0,1,7.1,No
7b723874,51,Female,18,One year,Credit card,Fiber optic,76.87,1371.72,189.90,533,2,0,5.7,No
83b5aef1,46,Male,9,Month-to-month,Bank transfer,Fiber optic,91.01,770.05,363.70,341,0,0,9.8,Yes
0bd648f5,58,Male,32,Month-to-month,Mailed check,DSL,85.94,2760.94,143.90,183,1,1,6.1,No
9df80092,61,Male,2,One year,Mailed check,Fiber optic,84.72,161.0,164.50,1596,1,0,3.3,No
fa0a1608,42,Male,12,Month-to-month,Bank transfer,DSL,66.73,816.21,101.70,812,37,0,7.2,Yes
b6e22e63,33,Male,28,Month-to-month,Credit card,Fiber optic,106.33,2980.23,173.70,664,3,1,6.8,No
2f2b7148,48,Female,12,Month-to-month,Electronic check,Fiber optic,455.5,5440.73,169.00,1796,40,0,10.0,Yes
ab924e0a,34,Male,8,Month-to-month,Bank transfer,No,50.93,412.45,16.80,2022,2,0,8.1,Yes
398b2360,66,Male,35,One year,Electronic check,Fiber optic,76.28,2651.96,254.00,1331,2,2,6.7,Yes
b17bb6cc,44,Female,25,One year,Credit card,DSL,45.67,1183.14,88.60,117,5,1,NULL,Yes
d83c8bbe,38,Male,9,Month-to-month,Electronic check,Fiber optic,99.48,874.23,323.70,1292,6,0,6.8,No
37ac2768,NULL,Male,18,,Bank transfer,Fiber optic,97.51,1743.43,261.70,241,0,1,10.0,No
ec9428f6,26,Male,39,Month-to-month,Electronic check,DSL,83.07,3214.39,39.80,206,1,1,8.4,No
16d2e0bb,30,Female,4,Two year,Bank transfer,Fiber optic,94.7,351.29,83.10,1670,0,0,4.7,No
e13fc70c,56,Male,51,One year,Credit card,No,51.42,2623.17,4.30,904,3,1,6.8,No
a4970df4,34,Female,26,One year,Credit card,DSL,58.84,1498.7,28.30,626,1,0,7.2,No
1a88f24b,29,Male,21,Month-to-month,Credit card,Fiber optic,68.49,1433.59,71.20,1848,3,0,5.2,Yes
49899b63,48,Female,34,Month-to-month,Bank transfer,No,49.53,1694.77,95.90,846,38,1,4.0,Yes
5951fca0,56,Male,36,Month-to-month,Credit card,Fiber optic,97.99,3517.05,152.80,2739,1,0,8.3,No
a7014a8b,51,Female,6,One year,Bank transfer,Fiber optic,102.4,559.33,104.20,1419,1,1,5.8,No
680d04e5,54,Female,17,Month-to-month,Credit card,DSL,69.78,1219.61,260.50,774,1,1,9.4,No
6c232418,33,Female,16,Two year,Bank transfer,DSL,66.48,1070.34,71.40,1219,5,2,7.2,Yes
d8a64cea,25,Male,25,Two year,Bank transfer,Fiber optic,76.89,1929.21,288.80,261,2,3,6.3,No
8c6daadd,60,Male,59,One year,Electronic check,Fiber optic,74.04,4362.56,165.10,602,3,0,2.8,No
e3e4ca57,115,Male,21,Two year,Bank transfer,No,54.62,1167.29,19.10,243,3,1,9.4,Yes
8e617d58,39,Male,72,Month-to-month,Electronic check,DSL,48.78,3535.61,132.20,513,1,2,7.7,No
1204e5df,58,Male,13,Month-to-month,Credit card,Fiber optic,100.85,1337.0,428.80,1362,3,2,6.4,Yes
e10fbb2f,49,Female,25,Month-to-month,Bank transfer,DSL,48.76,1225.72,49.50,390,3,1,5.6,Yes
cb19e74b,NULL,Male,16,One year,Credit card,DSL,55.37,851.52,235.60,569,1,0,10.0,No
0b01bb59,68,Male,21,Month-to-month,Electronic check,Fiber optic,84.95,1794.08,286.40,625,2,3,5.3,No
a4f7560d,34,Female,25,Two year,Electronic check,Fiber optic,74.79,1876.44,239.50,76,4,1,6.5,No
4f35c5a2,53,Female,42,Month-to-month,Credit card,DSL,55.27,2307.62,226.00,1702,4,0,8.2,No
1f756526,43,Male,13,Month-to-month,Mailed check,DSL,59.5,753.45,205.80,1754,0,0,9.8,No
82a09bae,45,Female,20,Two year,Bank transfer,Fiber optic,106.96,2152.78,411.60,250,0,0,6.8,No
cbb0d369,60,Male,19,Month-to-month,Credit card,No,56.04,1062.86,30.10,1450,0,1,5.9,No
015fc339,NULL,Female,45,Month-to-month,Bank transfer,Fiber optic,91.26,4096.95,167.40,948,1,0,7.0,Yes
af930167,48,Female,37,One year,Electronic check,NULL,77.92,2924.85,18.70,1027,5,1,8.8,No
4f67dede,55,Female,49,Month-to-month,Credit card,No,32.13,NULL,25.20,387,1,1,NULL,No
2d54e607,38,Female,31,Month-to-month,Electronic check,Fiber optic,81.96,2551.62,94.80,1314,2,2,4.7,No
2c06deed,32,Male,12,Month-to-month,Credit card,No,45.04,570.94,2.80,1781,1,0,NULL,No
a7f73ab4,29,Male,26,Month-to-month,Electronic check,DSL,61.12,1597.38,102.00,505,0,1,4.6,Yes
75b45d89,18,Female,21,Two year,Bank transfer,Fiber optic,87.47,1819.27,177.20,657,3,0,8.8,No
08ac1ecd,67,Male,20,Two year,Electronic check,No,NULL,1036.46,16.20,202,1,0,8.0,No
0642734e,29,Female,26,Month-to-month,Credit card,DSL,71.7,1882.5,37.40,1005,4,0,5.5,No
8b1eef21,39,Male,12,Month-to-month,Electronic check,No,519.78,6252.98,40.20,769,0,0,10.0,Yes
ef4bedf2,39,Male,11,Month-to-month,Credit card,No,61.17,684.03,76.50,1547,3,0,7.8,Yes
60625115,46,Male,44,Two year,Bank transfer,No,486.09,21359.52,9.00,551,0,0,7.6,No
537d1ff1,52,Male,10,Month-to-month,Electronic check,DSL,73.64,756.73,4373.90,355,1,1,6.9,Yes
83e9d216,52,Female,20,Month-to-month,Credit card,DSL,65.98,1317.97,27.00,204,0,1,7.2,No
ac33b6df,35,Female,65,One year,Bank transfer,DSL,67.27,4387.55,96.70,1358,1,0,6.5,No
9bf89385,-7,Female,36,Two year,Electronic check,No,38.36,1360.21,9.80,147,2,0,NULL,No
201ebec3,45,Female,8,Month-to-month,Electronic check,DSL,490.79,3975.47,26.80,383,3,1,9.4,No
d9e50c47,39,Female,47,Month-to-month,Mailed check,Fiber optic,101.78,4789.85,532.30,942,2,2,6.3,No
bfe02176,61,Female,40,Month-to-month,Electronic check,Fiber optic,86.89,3465.16,239.80,746,0,1,6.3,Yes
bd73581f,48,Male,33,Month-to-month,Electronic check,Fiber optic,70.25,2334.4,104.50,388,1,0,7.0,No
4f0d33d8,51,Female,36,One year,Electronic check,DSL,71.04,2578.89,73.60,517,5,0,9.8,No
df0b3a92,50,Male,12,One year,Bank transfer,Fiber optic,78.13,953.41,40.90,885,0,1,9.2,No
e56e9ca4,56,Male,38,One year,Bank transfer,No,337.72,12808.49,110.70,756,1,1,6.5,No
74ee2644,NULL,Female,55,Month-to-month,Electronic check,DSL,85.42,4726.67,275.90,506,1,0,9.4,No
0cdb0383,26,Male,19,Month-to-month,Credit card,No,52.56,990.02,7.70,1527,1,0,7.4,No
7de29e31,47,Male,17,Month-to-month,Credit card,Fiber optic,82.78,1406.86,438.10,1802,3,0,5.7,No
ff697f56,34,Male,18,Month-to-month,Electronic check,Fiber optic,97.03,1691.32,203.90,874,1,0,6.3,No
e600c8c2,36,Male,33,One year,Electronic check,Fiber optic,68.74,2256.82,186.90,323,0,0,9.7,Yes
7387ff19,49,Female,36,Month-to-month,Credit card,DSL,80.28,2878.32,186.40,1321,0,0,10.0,No
54756816,57,Male,14,Month-to-month,Bank transfer,Fiber optic,92.92,1312.15,384.80,66,2,1,7.8,No
2fb70427,42,Male,4,Month-to-month,Mailed check,Fiber optic,80.72,309.76,209.70,821,26,0,6.2,Yes
7ce55c4e,46,Male,15,Month-to-month,Bank transfer,DSL,80.57,1168.01,77.00,902,4,0,7.0,Yes
fd88c483,62,Male,15,Month-to-month,Credit card,Fiber optic,125.01,1881.25,210.10,1095,1,1,5.8,Yes
805b4102,45,Female,36,Two year,Electronic check,DSL,50.58,1814.62,2732.30,1299,7,3,6.1,Yes
6030c9ba,NULL,Male,31,Month-to-month,Credit card,Fiber optic,80.39,2473.88,179.20,461,0,0,5.9,No
937aa661,49,Female,26,One year,Credit card,Fiber optic,NULL,3107.37,147.10,952,2,3,7.1,No
9e9c1e2c,21,Female,23,Month-to-month,Bank transfer,Fiber optic,89.81,2021.14,420.90,1218,1,0,7.4,No
a160b4c6,51,Female,28,Month-to-month,Credit card,DSL,66.58,NULL,76.20,340,3,0,6.9,No
e4f94771,47,Female,41,Two year,Electronic check,No,70.13,2870.76,21.20,668,1,0,6.8,No
349db89b,NULL,Female,38,Month-to-month,Bank transfer,DSL,74.56,2826.6,33.80,394,2,0,8.6,No
a24866fa,50,Male,13,One year,Mailed check,Fiber optic,64.66,864.4,283.10,408,2,0,6.8,No
39ebedfd,40,Male,20,Month-to-month,Mailed check,Fiber optic,82.73,1641.2,330.50,498,1,0,6.9,Yes
585c1bc8,27,Male,16,One year,Electronic check,Fiber optic,54.79,883.11,174.60,1471,0,1,6.9,No
170db26a,39,Female,24,One year,Mailed check,DSL,65.71,1573.8,31.00,178,2,0,10.0,No
b4e6da89,32,Male,31,Two year,Electronic check,Fiber optic,63.0,2033.4,392.70,267,1,0,6.3,No
659f6a48,35,Male,2,Two year,Electronic check,Fiber optic,55.89,123.99,118.50,94,3,0,8.3,No
c52ca3e8,49,Male,14,One year,Electronic check,NULL,NULL,970.78,192.00,302,5,0,5.9,No
bda62547,62,Male,37,Month-to-month,Credit card,Fiber optic,112.01,4188.18,220.30,736,1,0,7.8,No
27c8cde9,47,Male,12,One year,Electronic check,NULL,78.33,966.03,262.60,502,1,1,8.2,No
353ed3f8,28,Female,8,One year,Bank transfer,Fiber optic,80.33,643.76,213.40,1412,1,0,9.2,No
07387d6a,47,Male,12,Month-to-month,Electronic check,No,37.92,NULL,26.30,1209,2,0,NULL,Yes
27e4e88c,56,Female,34,Month-to-month,Electronic check,DSL,86.53,2908.86,87.50,254,3,0,5.2,No
140ad4c0,NULL,Female,6,Two year,Mailed check,No,58.56,362.12,31.40,311,2,0,5.8,No
0188bd4d,40,Male,50,Month-to-month,Electronic check,DSL,NULL,NULL,142.50,143,2,0,8.9,No
9580467d,42,Male,28,Month-to-month,Bank transfer,Fiber optic,88.18,2447.04,420.80,378,1,0,10.0,No
f61f1759,33,Male,30,Two year,Mailed check,Fiber optic,118.96,3588.19,125.70,1305,2,2,8.7,No
d1f0f4be,50,Male,13,Month-to-month,Credit card,Fiber optic,540.37,7063.43,141.90,486,2,1,4.9,No
273d068f,130,Female,22,Month-to-month,Credit card,DSL,49.42,1075.33,81.90,302,2,0,8.6,No
bc802654,47,Male,35,One year,Mailed check,Fiber optic,81.84,2884.55,288.70,902,0,0,5.5,Yes
117dbfa2,31,Male,32,Month-to-month,Credit card,DSL,73.76,2365.63,23.60,152,5,1,6.6,No
0ef709e7,37,Female,15,One year,Electronic check,Fiber optic,98.09,1480.32,316.10,295,2,1,7.5,No
be6d8761,NULL,Female,59,Month-to-month,Bank transfer,DSL,445.5,26264.03,53.70,464,3,1,7.8,No
1529bc95,38,Female,26,Month-to-month,Credit card,Fiber optic,112.14,2910.33,117.60,113,1,0,7.3,Yes
5d80d926,63,Female,33,Month-to-month,Electronic check,DSL,48.53,1574.07,68.10,1419,1,0,6.1,Yes
a889a398,NULL,Female,30,Two year,Electronic check,DSL,54.83,1614.34,185.40,691,2,3,9.1,No
aafc3c36,147,Male,9,Month-to-month,Electronic check,DSL,69.9,642.06,135.70,631,0,1,6.3,Yes
df99e6a2,53,Female,19,Month-to-month,Mailed check,Fiber optic,96.89,1827.8,412.40,749,1,2,9.5,No
7bcb2e3c,25,Male,10,Month-to-month,Bank transfer,No,46.42,441.32,15.50,674,4,0,NULL,Yes
d262011d,21,Female,33,Month-to-month,Mailed check,No,NULL,1281.84,34.10,1395,1,1,NULL,No
65f93361,137,Female,15,Month-to-month,Mailed check,DSL,69.7,1007.66,192.40,828,1,1,5.0,Yes
ada1c531,57,Male,28,Month-to-month,Bank transfer,Fiber optic,94.02,2583.65,106.00,1084,38,0,5.7,Yes
5aadc329,35,Female,13,One year,Credit card,Fiber optic,99.98,1302.51,208.30,1033,3,1,6.3,No
f4c8b30e,73,Female,29,Month-to-month,Electronic check,Fiber optic,139.04,3966.47,193.10,764,4,0,9.9,Yes
32817974,35,Male,5,One year,Credit card,Fiber optic,77.52,399.38,211.20,229,2,2,9.6,No
f59e0bb6,44,Female,45,One year,Bank transfer,DSL,76.43,3450.96,84.40,827,1,1,8.8,No
b556476c,61,Male,14,Month-to-month,Credit card,Fiber optic,85.91,1200.26,315.70,1289,1,0,7.3,No
6cbe106e,66,Female,51,Month-to-month,Credit card,Fiber optic,96.78,4937.63,194.20,895,1,1,7.5,No
752dd8c6,67,Female,12,One year,Bank transfer,DSL,454.16,5442.79,127.30,496,2,0,9.5,Yes
aa10f55c,129,Female,12,One year,Electronic check,Fiber optic,81.88,988.19,83.80,1085,1,1,8.5,No
9f29d6fb,54,Female,9,Month-to-month,Bank transfer,Fiber optic,58.65,533.19,217.90,651,31,1,7.2,Yes
a56bb605,49,Female,24,Two year,Credit card,DSL,63.74,1562.3,21.60,991,0,4,9.9,No
ec07efc9,32,Female,23,Month-to-month,Bank transfer,Fiber optic,124.65,2875.95,231.70,576,1,0,5.7,No
37d5ae2a,42,Female,51,Month-to-month,Bank transfer,Fiber optic,89.69,4620.42,200.30,199,1,0,9.6,Yes
