Student_ID,Gender,Age,Program,Year_of_Study,Math_Score,English_Score,Data_Skills_PreTest,Attendance_Pct,Study_Hours_Per_Week,Parental_Education,Family_Income_Level,Has_Internet_At_Home,Uses_Learning_Apps,Participates_in_Group_Work,Previous_CGPA,Distance_From_Campus_km,Scholarship_Status,Final_Grade,At_Risk
STUD0915,Female,19,Education,2,37.4,47.1,71.9,51.6,9,Diploma,Medium,TRUE,FALSE,TRUE,2,14.6,FALSE,50.2,0
STUD0916,Male,17,Nursing,2,44.7,50.7,38.1,68.4,12,None,Medium,FALSE,FALSE,TRUE,2.19,7.6,FALSE,38.6,1
STUD0917,Male,25,Computer Science,2,48.2,50.9,84.3,81.5,4,Diploma,Low,FALSE,FALSE,FALSE,2.77,9.2,TRUE,52.4,0
STUD0918,Female,17,Computer Science,2,74.8,64.8,77.9,75.6,11,Secondary,Medium,TRUE,TRUE,TRUE,3.26,5.6,FALSE,55.3,0
STUD0919,Female,19,Education,4,75.9,97.4,63.9,98.5,10,Diploma,Medium,TRUE,FALSE,TRUE,3.87,20.4,TRUE,75.3,0
STUD0920,Male,24,Nursing,3,51.8,64.1,41.1,100,5,Diploma,High,TRUE,FALSE,TRUE,3.1,6.2,TRUE,59.5,0
STUD0921,Female,19,Computer Science,3,25,29.4,70.5,40.2,7,Degree,Low,FALSE,TRUE,FALSE,1.78,0.9,FALSE,35.8,1
STUD0922,Female,20,Agriculture,4,65.1,90.5,54.5,89.2,14,Secondary,Medium,TRUE,FALSE,TRUE,3.66,21.6,TRUE,66.3,0
STUD0923,Female,24,Business,2,58.7,56.2,10.4,73.6,11,Degree,Low,TRUE,TRUE,FALSE,2.65,1.1,FALSE,44.7,1
STUD0924,Female,17,Agriculture,2,58.3,63.2,52.9,70.2,8,Degree,Medium,FALSE,FALSE,FALSE,2.28,50,FALSE,53.4,0
STUD0925,Male,22,Agriculture,3,79.3,82,40,89.4,7,Degree,Medium,TRUE,FALSE,FALSE,3.39,4.6,FALSE,61.1,0
STUD0926,Male,17,Education,4,67.1,49.9,43.6,82.2,10,Diploma,Low,FALSE,TRUE,TRUE,2.93,0.6,FALSE,50.4,0
STUD0927,Male,17,Computer Science,2,50.4,46.9,73,69.6,7,Secondary,Medium,TRUE,TRUE,FALSE,2.13,16,FALSE,54.4,0
STUD0928,Female,24,Computer Science,2,46.9,69.6,79.4,75.4,9,Secondary,Low,TRUE,TRUE,TRUE,2.68,0.8,FALSE,58.9,0
STUD0929,Female,20,Computer Science,2,61.1,59.4,67.4,69.9,4,None,High,TRUE,TRUE,FALSE,3.46,1.5,FALSE,51.4,0
STUD0930,Male,17,Business,1,51.4,65.8,49.2,89.3,9,Secondary,Low,FALSE,TRUE,FALSE,3.43,4.3,TRUE,63.3,0
STUD0931,Male,23,Computer Science,4,63.9,58.8,56.4,81.5,13,Diploma,Medium,TRUE,FALSE,TRUE,2.95,9,FALSE,52.3,0
STUD0932,Female,21,Education,2,80.4,72.3,46.3,92.6,9,Diploma,High,TRUE,FALSE,FALSE,3.81,1,FALSE,73.2,0
STUD0933,Female,21,Education,1,44.3,69.4,56.9,97.4,6,Degree,Low,FALSE,FALSE,FALSE,2.68,7.8,TRUE,47.2,1
STUD0934,Female,17,Agriculture,4,66.3,69.2,43,77.7,7,None,Medium,FALSE,TRUE,TRUE,3.73,12.1,FALSE,55.1,0
STUD0935,Male,22,Computer Science,2,78.7,68.8,45.9,83.6,6,Secondary,Medium,FALSE,TRUE,FALSE,3.56,1.1,FALSE,62,0
STUD0936,Male,25,Computer Science,3,63.7,56.4,61.9,85.3,8,Diploma,Low,TRUE,TRUE,FALSE,3.42,8.3,TRUE,58.3,0
STUD0937,Male,25,Computer Science,1,75.8,64.6,48.6,77.2,12,Secondary,Medium,TRUE,TRUE,FALSE,3.22,25.5,TRUE,59.4,0
STUD0938,Female,24,Agriculture,1,60.7,73.8,3.7,77.5,7,None,Medium,TRUE,TRUE,TRUE,3.69,27.4,TRUE,56,0
STUD0939,Male,21,Business,2,67.6,73.2,48.2,90.5,5,Degree,High,TRUE,FALSE,FALSE,3.31,1.4,FALSE,61,0
STUD0940,Female,17,Computer Science,2,71.6,56.5,77.1,100,11,Diploma,High,TRUE,FALSE,FALSE,2.93,11.4,FALSE,65.4,0
STUD0941,Male,25,Computer Science,1,56.4,59.7,97,71.6,11,Secondary,Medium,FALSE,FALSE,TRUE,2.87,15,FALSE,55.1,0
STUD0942,Female,17,Computer Science,3,94.9,81.2,86.2,100,8,Degree,Medium,FALSE,TRUE,FALSE,4.04,17.6,TRUE,80.2,0
STUD0943,Female,24,Computer Science,3,73.7,72.4,64.1,100,6,Diploma,High,TRUE,FALSE,TRUE,3.96,3.1,FALSE,63,0
STUD0944,Female,21,Agriculture,4,84.5,69.7,40.2,76,7,Diploma,Medium,TRUE,TRUE,TRUE,3.43,2.5,FALSE,65.1,0
STUD0945,Male,19,Nursing,2,81.1,84.6,42.1,78.6,10,Degree,Low,TRUE,TRUE,FALSE,4,0.5,FALSE,70.9,0
STUD0946,Male,23,Education,3,69.9,66.9,11.9,69.6,3,None,Medium,TRUE,FALSE,FALSE,2.94,4.1,FALSE,48.8,1
STUD0947,Male,23,Nursing,4,85.8,80.2,45.2,96.7,11,Diploma,High,TRUE,TRUE,FALSE,3.82,1.1,FALSE,69.9,0
STUD0948,Female,25,Computer Science,3,67.8,57.8,67.2,64.4,5,None,Medium,FALSE,TRUE,TRUE,2.95,12.3,FALSE,55.4,0
STUD0949,Female,23,Business,2,54.1,50.1,22.4,81.5,10,None,Medium,TRUE,TRUE,TRUE,2.97,1.2,FALSE,45.5,1
STUD0950,Female,19,Nursing,4,65.2,90.7,27.3,99.6,9,Degree,Low,FALSE,TRUE,FALSE,3.34,13.7,TRUE,59.7,0
STUD0951,Female,17,Education,4,49.9,72.9,23.4,79.1,8,Diploma,High,TRUE,TRUE,FALSE,3.29,0.9,FALSE,43.8,1
STUD0952,Female,24,Nursing,4,33.5,44.4,83.7,64.6,6,Diploma,Medium,TRUE,FALSE,FALSE,2.36,5.2,FALSE,41.2,1
STUD0953,Male,19,Computer Science,3,52.2,71.7,82,72.1,8,Degree,Medium,TRUE,FALSE,TRUE,2.88,3.9,FALSE,57.2,0
STUD0954,Female,24,Computer Science,2,66.1,76.8,50.6,78,6,Degree,Low,TRUE,FALSE,FALSE,3.3,7.4,FALSE,64.8,0
STUD0955,Male,24,Computer Science,4,80.9,67.3,48.4,82.7,7,Degree,Low,TRUE,TRUE,FALSE,2.78,5.9,FALSE,60.9,0
STUD0956,Male,21,Education,1,52.2,49.1,74,54.7,6,Secondary,Medium,TRUE,FALSE,TRUE,2.97,7.3,FALSE,53.8,0
STUD0957,Female,17,Business,2,80.2,79.8,73.4,82.4,11,Secondary,High,TRUE,FALSE,TRUE,3.71,0.5,FALSE,59,0
STUD0958,Male,23,Agriculture,1,46.8,55.7,62,74.1,13,Secondary,Low,TRUE,TRUE,FALSE,3.05,1.1,FALSE,57.6,0
STUD0959,Male,21,Business,1,51.2,51.7,17.6,75.2,5,Secondary,Low,FALSE,FALSE,TRUE,2.45,5.8,TRUE,45.4,1
STUD0960,Female,24,Nursing,4,86.7,84.3,62.2,85.3,7,Secondary,Low,TRUE,TRUE,TRUE,3.97,2.1,FALSE,73.6,0
STUD0961,Male,25,Nursing,4,65.7,50,37.8,72.6,14,Diploma,Low,FALSE,FALSE,TRUE,3.18,0.6,FALSE,41.2,1
STUD0962,Female,23,Computer Science,3,62.4,63.6,73.5,75.3,6,Diploma,Low,FALSE,FALSE,TRUE,2.92,2,FALSE,54.5,0
STUD0963,Male,23,Education,3,68.5,53.7,38.3,73.9,14,Degree,Medium,FALSE,FALSE,TRUE,2.68,12.1,TRUE,46.7,1
STUD0964,Male,17,Computer Science,3,46.9,41.1,63.3,90.9,5,Diploma,High,TRUE,TRUE,TRUE,2.51,6.2,TRUE,52,0
STUD0965,Male,20,Business,2,60,54,0,61.2,12,Diploma,Low,FALSE,TRUE,TRUE,2.4,1.7,TRUE,43.9,1
STUD0966,Male,18,Agriculture,3,65,67.7,52.2,81.7,9,Secondary,Medium,FALSE,TRUE,FALSE,3.02,0.5,TRUE,61.3,0
STUD0967,Female,18,Computer Science,1,83.5,68.3,51.6,89.8,9,None,Low,TRUE,TRUE,TRUE,3.55,3.5,TRUE,61.5,0
STUD0968,Male,18,Business,3,39.9,36.8,46.6,43.6,4,Secondary,Low,TRUE,TRUE,TRUE,1.88,3.5,FALSE,38.8,1
STUD0969,Female,20,Business,4,91.4,84.6,25.5,100,11,Diploma,Low,FALSE,FALSE,TRUE,4.09,10.6,TRUE,67.5,0
STUD0970,Male,17,Business,3,63.1,77.8,56,76.9,5,Secondary,Medium,FALSE,TRUE,FALSE,2.92,20.1,FALSE,62.8,0
STUD0971,Female,20,Education,2,48.3,60.4,44.5,64.3,8,Diploma,Low,FALSE,TRUE,TRUE,2.71,3.7,FALSE,49.9,1
STUD0972,Female,18,Education,2,45.6,70.4,76.3,100,12,Diploma,Medium,TRUE,TRUE,TRUE,3.36,9.3,TRUE,56.2,0
STUD0973,Female,21,Computer Science,1,69.1,80.6,62.1,87.7,13,Secondary,Low,FALSE,FALSE,TRUE,3.27,8.1,FALSE,65.1,0
STUD0974,Male,19,Computer Science,2,44.8,47,68.8,70.3,6,Secondary,Low,TRUE,FALSE,FALSE,2.41,4.4,FALSE,39.6,1
STUD0975,Male,24,Computer Science,3,56.6,65.3,54.4,71.6,6,Secondary,Low,FALSE,FALSE,FALSE,3.15,0.5,FALSE,58.3,0
STUD0976,Male,20,Business,4,61.3,60.8,36.7,96.6,10,Secondary,High,TRUE,TRUE,TRUE,3.3,5.1,TRUE,58.4,0
STUD0977,Female,17,Computer Science,2,82.2,84.9,72,98.8,8,Diploma,Medium,TRUE,TRUE,FALSE,3.68,3.5,TRUE,74.3,0
STUD0978,Male,17,Nursing,1,80.3,72.2,52.5,65.6,1,Diploma,High,TRUE,TRUE,TRUE,3.43,6.4,FALSE,62.7,0
STUD0979,Female,19,Business,3,55.4,50.3,72.4,68.4,16,Diploma,Low,FALSE,FALSE,TRUE,2.81,1.1,TRUE,54,0
STUD0980,Female,25,Business,1,61.8,75.8,40.7,65.1,10,Degree,Low,FALSE,TRUE,TRUE,3.24,10.3,FALSE,46.4,1
STUD0981,Male,23,Education,2,41.1,52.8,53.1,51.4,4,Diploma,Low,TRUE,FALSE,TRUE,2.21,12.4,TRUE,45.8,1
STUD0982,Female,18,Business,2,34.4,39,21.3,67.2,7,Degree,Low,TRUE,FALSE,FALSE,1.46,3.9,FALSE,29.7,1
STUD0983,Male,25,Agriculture,1,46.6,48,89.4,73,11,Secondary,Medium,TRUE,TRUE,TRUE,2.51,1.5,TRUE,47.9,1
STUD0984,Male,18,Computer Science,3,81.8,67.4,78.1,94.7,8,Diploma,Low,TRUE,TRUE,FALSE,4.01,7.8,FALSE,71.7,0
STUD0985,Female,19,Computer Science,2,76.7,61,62.5,83.6,2,Secondary,Low,FALSE,FALSE,TRUE,3.75,25,TRUE,57.2,0
STUD0986,Female,18,Nursing,4,70.8,62.7,30.5,69.5,8,Secondary,Medium,FALSE,TRUE,TRUE,3.48,9.6,FALSE,53.2,0
STUD0987,Female,19,Computer Science,2,43.1,54.6,68.7,76.9,8,Secondary,Medium,TRUE,TRUE,FALSE,2.59,1.1,TRUE,53.1,0
STUD0988,Male,22,Computer Science,3,54.3,58.2,77.7,96.4,6,Diploma,High,TRUE,FALSE,FALSE,3.23,4,FALSE,61.4,0
STUD0989,Male,25,Education,2,52.1,51.9,56.5,68.5,10,Secondary,Low,TRUE,FALSE,TRUE,2.84,19.8,FALSE,54.2,0
STUD0990,Female,25,Computer Science,1,62.5,77.5,75.1,91.7,10,Secondary,Medium,FALSE,FALSE,TRUE,3.43,8.1,FALSE,60.9,0
STUD0991,Female,23,Business,2,61.6,41.8,26.1,91.5,8,Degree,Low,FALSE,TRUE,FALSE,3.25,1.3,TRUE,46.8,1
STUD0992,Female,19,Computer Science,2,50,58,99,78.2,6,Degree,High,TRUE,FALSE,FALSE,2.56,10.3,FALSE,57.9,0
STUD0993,Male,20,Nursing,3,70.2,65.7,30.8,88.3,16,Diploma,Medium,FALSE,FALSE,TRUE,3.51,3.5,TRUE,51.1,0
STUD0994,Female,22,Nursing,1,68.4,56.4,51.9,70,8,Diploma,Medium,TRUE,TRUE,TRUE,3.32,5.4,FALSE,49.6,1
STUD0995,Male,21,Business,3,54.1,61.1,25.2,69.4,7,Degree,Low,FALSE,FALSE,FALSE,2.53,4.3,TRUE,41.1,1
STUD0996,Male,18,Business,2,69.6,64.5,32.1,63.9,10,Diploma,Medium,TRUE,FALSE,TRUE,2.76,10.3,FALSE,40.6,1
STUD0997,Female,22,Nursing,4,81.9,86.6,7.5,89.2,6,Secondary,Low,FALSE,TRUE,TRUE,3.64,2,TRUE,56.8,0
STUD0998,Male,19,Computer Science,2,86.4,85.5,81.6,76.3,14,Degree,Medium,TRUE,TRUE,TRUE,4.14,3.9,TRUE,72,0
STUD0999,Female,24,Nursing,3,72.4,87.5,52.8,87.8,10,Diploma,High,TRUE,FALSE,FALSE,4.47,10.9,FALSE,66.8,0
STUD1000,Male,18,Nursing,4,71.9,63.3,35.9,99.6,11,Secondary,High,TRUE,TRUE,FALSE,3.93,9.8,FALSE,57.3,0
STUD1001,Male,17,Business,3,61.4,75.8,1.1,63.8,9,Secondary,Medium,FALSE,FALSE,TRUE,3.39,1.8,FALSE,43.2,1
STUD1002,Female,25,Business,3,80.4,61.6,14.6,100,11,Secondary,High,TRUE,FALSE,TRUE,4.19,3.5,FALSE,58.1,0
STUD1003,Female,19,Computer Science,1,48.9,53.3,90.4,76.1,10,Degree,Low,FALSE,FALSE,FALSE,2.79,0.5,FALSE,51.8,0
STUD1004,Female,17,Education,4,78.7,67.6,63,100,4,Secondary,High,TRUE,TRUE,FALSE,3.47,6,FALSE,52.4,0
STUD1005,Female,23,Nursing,2,60.7,67.4,27.2,100,9,Degree,Medium,TRUE,FALSE,TRUE,3.36,2.6,TRUE,50.7,0
STUD1006,Female,21,Computer Science,3,87.4,83.2,68.3,100,11,Degree,Medium,TRUE,TRUE,TRUE,4.1,0.5,TRUE,74.2,0
STUD1007,Female,21,Nursing,2,73.8,60.3,75.2,86.7,8,Diploma,High,TRUE,TRUE,FALSE,3.09,4.4,FALSE,61.5,0
STUD1008,Female,17,Computer Science,1,64,70,90.1,78.3,13,Diploma,High,TRUE,FALSE,TRUE,3.27,20.9,FALSE,64.2,0
STUD1009,Male,25,Computer Science,1,61.5,58.1,57.3,57.3,6,Secondary,Low,FALSE,FALSE,TRUE,2.31,20.6,FALSE,52.1,0
STUD1010,Female,23,Computer Science,4,72.9,60.6,68,100,17,None,Medium,TRUE,TRUE,FALSE,3.55,3.7,FALSE,66,0
STUD1011,Male,24,Computer Science,1,72.2,68.2,85,62.4,6,None,Low,TRUE,TRUE,FALSE,3.16,4.8,FALSE,60.5,0
STUD1012,Female,25,Business,1,59,45.6,78.5,84.4,10,Diploma,High,TRUE,TRUE,FALSE,2.82,2.2,FALSE,53,0
STUD1013,Female,22,Computer Science,2,66.4,74.1,60,87.5,4,Secondary,Medium,TRUE,FALSE,TRUE,3.89,0.6,FALSE,57.1,0
STUD1014,Male,21,Agriculture,1,78.4,71.5,65.7,83.1,9,None,Low,TRUE,FALSE,FALSE,3.68,9.5,TRUE,64.4,0
STUD1015,Female,22,Business,1,44.5,51.4,52.6,80.2,8,Secondary,Medium,TRUE,TRUE,TRUE,3.13,12.9,FALSE,42.8,1
STUD1016,Female,18,Computer Science,3,75.9,69.7,74.5,78.7,7,Degree,Medium,TRUE,TRUE,TRUE,3.06,17,FALSE,65.7,0
STUD1017,Male,20,Business,1,72.8,85.2,59,83.1,6,Secondary,Medium,FALSE,TRUE,TRUE,3.93,21.9,FALSE,59.3,0
STUD1018,Female,19,Nursing,3,82.8,89.9,23.9,82.6,7,Degree,Low,FALSE,FALSE,TRUE,4.01,19.8,FALSE,69.5,0
STUD1019,Female,23,Business,1,54.3,71.1,38.8,67.3,12,Secondary,Low,FALSE,TRUE,TRUE,3,0.5,FALSE,50.6,0
STUD1020,Male,25,Computer Science,1,65.1,63.2,75.4,91.8,7,Diploma,Medium,TRUE,TRUE,TRUE,2.89,30.6,TRUE,65.9,0
STUD1021,Female,21,Nursing,4,68.1,54.7,35.1,93.1,12,None,Low,TRUE,FALSE,TRUE,3.41,3.8,TRUE,49.8,1
STUD1022,Male,22,Nursing,4,76.1,70.5,63.8,86.3,6,Diploma,Medium,TRUE,FALSE,TRUE,4.22,17.4,FALSE,71.8,0
STUD1023,Female,18,Computer Science,3,71.4,71,58.7,90.5,10,Diploma,Medium,TRUE,FALSE,FALSE,3.7,4.6,FALSE,56.9,0
STUD1024,Female,19,Computer Science,1,46.4,61,84.8,62.5,4,Secondary,Low,TRUE,FALSE,FALSE,2.52,4.4,FALSE,50.5,0
STUD1025,Female,19,Business,2,69.4,69.7,65.3,81.8,5,Diploma,Medium,TRUE,FALSE,TRUE,3.38,0.5,FALSE,53.2,0
STUD1026,Male,25,Computer Science,4,95.1,71.8,49.2,100,9,Diploma,Medium,TRUE,FALSE,FALSE,4.3,0.5,TRUE,69.4,0
STUD1027,Female,23,Nursing,2,74.2,64.2,42.6,81.3,6,Diploma,Medium,TRUE,TRUE,FALSE,3.83,8.9,FALSE,56.6,0
STUD1028,Female,24,Education,4,89.6,72.5,35.4,88.7,5,Diploma,Low,FALSE,FALSE,TRUE,3.74,22.2,TRUE,51.2,0
STUD1029,Male,25,Agriculture,4,80.6,78.8,24.4,86.3,7,Secondary,Medium,TRUE,TRUE,FALSE,3.83,2,FALSE,60.8,0
STUD1030,Female,22,Business,1,85.4,81.9,76,64.2,6,Diploma,Low,TRUE,TRUE,TRUE,3.68,0.8,FALSE,68.4,0
STUD1031,Male,20,Computer Science,4,69.6,73.7,74.5,96.5,6,Degree,High,TRUE,FALSE,FALSE,3.43,1.9,FALSE,60.4,0
STUD1032,Female,17,Computer Science,2,72.8,71.7,65.7,68.5,8,Degree,Low,TRUE,FALSE,FALSE,3.41,1.9,FALSE,58.3,0
STUD1033,Male,24,Business,4,68.8,45.7,40.8,89.8,10,Degree,High,TRUE,TRUE,FALSE,3.59,2.8,FALSE,52.8,0
STUD1034,Male,23,Nursing,3,65.1,46.8,44.1,69.5,10,Secondary,Medium,TRUE,TRUE,TRUE,2.67,0.8,FALSE,57.2,0
STUD1035,Male,18,Nursing,1,76.1,69.3,36.2,96.3,9,Diploma,High,TRUE,TRUE,FALSE,3.79,2.1,FALSE,61.8,0
STUD1036,Female,24,Computer Science,1,57.2,60.3,45,59.8,12,Diploma,Medium,TRUE,TRUE,TRUE,2.97,20.3,FALSE,46.5,1
STUD1037,Male,21,Computer Science,3,93.3,93.5,57.3,95.9,6,None,Low,FALSE,TRUE,TRUE,4.32,17.7,FALSE,67.6,0
STUD1038,Female,23,Computer Science,3,51.1,56.4,59.4,92.2,5,Degree,High,TRUE,FALSE,TRUE,3,3,FALSE,44.2,1
STUD1039,Male,20,Business,3,77.2,61.5,68.5,73.8,15,Diploma,Low,FALSE,FALSE,TRUE,3.57,46.2,FALSE,61,0
STUD1040,Male,21,Computer Science,4,85.7,83,78.7,68.8,3,Secondary,Low,FALSE,FALSE,FALSE,3.42,2.8,FALSE,66.8,0
STUD1041,Female,24,Education,1,62.4,62.2,54.9,62.8,4,None,Low,TRUE,TRUE,FALSE,2.86,10.2,FALSE,45,1
STUD1042,Female,17,Business,3,48.3,50,55.4,92.4,11,Degree,High,TRUE,TRUE,FALSE,2.82,8.3,FALSE,44,1
STUD1043,Male,17,Agriculture,4,82.3,58.3,52.2,79.8,9,None,Medium,TRUE,FALSE,TRUE,3.15,0.5,FALSE,61.2,0
STUD1044,Female,20,Education,3,68.1,66.7,78.7,76.5,10,None,Medium,TRUE,TRUE,FALSE,3.31,3.4,FALSE,65.8,0
STUD1045,Female,19,Computer Science,2,77.2,73.6,85.2,82.5,12,Secondary,Medium,FALSE,FALSE,FALSE,3.66,24.2,FALSE,66,0
STUD1046,Female,18,Business,2,63.4,53.1,46.2,65.7,7,None,Medium,FALSE,TRUE,TRUE,3.44,0.5,FALSE,52.7,0
STUD1047,Male,19,Business,1,91,87,51,92.8,10,Degree,Medium,FALSE,FALSE,TRUE,3.97,1.5,FALSE,69.6,0
STUD1048,Male,17,Education,4,33.2,51.5,60.2,82.2,13,Secondary,Low,FALSE,TRUE,TRUE,2.78,28.3,FALSE,60,0
STUD1049,Female,17,Agriculture,2,70.6,67.9,76.3,93.6,7,Diploma,High,TRUE,TRUE,FALSE,3.63,0.5,TRUE,63.9,0
STUD1050,Male,22,Nursing,2,85.1,76.2,40.7,99.8,7,Degree,Low,TRUE,FALSE,FALSE,4.27,4.7,TRUE,72.9,0
STUD1051,Female,21,Computer Science,4,66.6,74.4,79.7,79.8,11,Diploma,Low,TRUE,FALSE,FALSE,3.19,20,FALSE,65.6,0
STUD1052,Female,24,Computer Science,3,69.5,70.4,79.4,75.8,5,Secondary,Medium,TRUE,FALSE,TRUE,2.72,23,FALSE,57.4,0
STUD1053,Female,18,Business,4,58.5,53.1,44.1,90.1,15,Diploma,Medium,FALSE,TRUE,TRUE,3.08,31,FALSE,56.2,0
STUD1054,Female,20,Nursing,3,65.3,62.2,43.4,85.4,8,Secondary,Medium,TRUE,TRUE,FALSE,3.46,5.3,FALSE,54.9,0
STUD1055,Female,24,Computer Science,2,39.9,54.5,60.8,63.8,4,Secondary,Low,TRUE,TRUE,TRUE,2.22,0.7,FALSE,38.8,1
STUD1056,Male,22,Business,2,54.2,37.2,46.5,91.8,16,Diploma,Low,TRUE,TRUE,TRUE,2.78,11.9,TRUE,50,0
STUD1057,Female,17,Business,2,53.2,47.6,43.7,53.8,11,Degree,Medium,TRUE,FALSE,TRUE,3.09,9.9,FALSE,42.4,1
STUD1058,Male,20,Computer Science,1,75,76.8,51.5,60.7,10,Diploma,Medium,TRUE,TRUE,FALSE,3.21,6.9,FALSE,57.8,0
STUD1059,Male,17,Business,1,56.4,70.9,49.9,64.9,4,Degree,Low,FALSE,TRUE,TRUE,3.19,17.5,FALSE,51.1,0
STUD1060,Female,18,Agriculture,1,56.9,69.3,9.5,63,6,Diploma,Medium,TRUE,TRUE,TRUE,2.61,19.4,FALSE,43.2,1
STUD1061,Female,21,Computer Science,4,59.3,69.5,65.9,72.7,8,Diploma,Low,FALSE,FALSE,FALSE,3.44,9.2,FALSE,51.9,0
STUD1062,Female,24,Education,2,53.8,58.6,42.1,90,4,Degree,Low,TRUE,FALSE,TRUE,2.9,1,TRUE,56.7,0
STUD1063,Female,24,Education,2,69,56.1,37.3,85.3,11,None,Low,TRUE,FALSE,FALSE,3.41,0.8,TRUE,54.3,0
STUD1064,Male,19,Nursing,4,70.7,65.4,26.4,100,12,Secondary,High,TRUE,TRUE,TRUE,3.4,4.2,FALSE,58.9,0
STUD1065,Male,20,Agriculture,1,77.4,51.5,11.9,82.8,3,Diploma,Medium,FALSE,TRUE,FALSE,3.23,2.8,FALSE,48.6,1
STUD1066,Female,22,Education,4,74.8,82.9,74.2,65,8,Diploma,Low,TRUE,TRUE,FALSE,3.57,1.1,FALSE,61.4,0
STUD1067,Male,19,Nursing,1,73.3,60.8,73.9,86.1,10,Secondary,Medium,FALSE,TRUE,FALSE,2.98,7.6,FALSE,62.3,0
STUD1068,Male,18,Business,2,60.1,55.7,58.6,99.5,8,Secondary,High,TRUE,FALSE,FALSE,3.02,9.2,FALSE,63.5,0
STUD1069,Male,22,Business,3,59.1,71,34.5,94.6,3,Secondary,Medium,FALSE,TRUE,TRUE,3.32,9.6,TRUE,46.6,1
STUD1070,Male,21,Computer Science,1,51.9,40,62.9,90.6,7,Diploma,High,TRUE,FALSE,TRUE,2.44,1.5,TRUE,44.2,1
STUD1071,Male,21,Computer Science,2,51.7,44.1,56.8,69.6,9,Degree,Low,TRUE,FALSE,TRUE,2.59,2.9,FALSE,45,1
STUD1072,Male,21,Computer Science,2,67.9,68.4,79.2,98.3,14,Degree,High,TRUE,TRUE,TRUE,3.55,1.8,FALSE,62,0
STUD1073,Male,21,Business,3,54.2,62.7,30.8,72.5,9,Diploma,Medium,TRUE,TRUE,FALSE,3.08,7.4,FALSE,58.4,0
STUD1074,Male,19,Computer Science,2,87,76.5,48.7,89.6,15,Degree,Low,FALSE,FALSE,TRUE,3.98,6.7,TRUE,65.6,0
STUD1075,Female,23,Agriculture,2,64.4,63.3,53.8,78.5,9,Secondary,Medium,TRUE,TRUE,TRUE,3.89,5.6,TRUE,59.1,0
STUD1076,Male,22,Computer Science,1,87.5,90.2,75.6,100,8,Secondary,High,TRUE,TRUE,TRUE,3.65,2.8,FALSE,72.5,0
STUD1077,Male,20,Computer Science,1,73.6,75.5,68.9,77.7,5,Secondary,Medium,TRUE,TRUE,FALSE,3.23,2.2,FALSE,49,1
STUD1078,Female,18,Business,3,53.3,62,49.5,72.8,7,Diploma,Medium,TRUE,FALSE,TRUE,3.04,17.7,FALSE,48.3,1
STUD1079,Male,25,Business,3,64.1,71.2,22.4,89.1,9,None,Low,FALSE,TRUE,FALSE,3.45,0.5,FALSE,48.4,1
STUD1080,Female,17,Computer Science,2,39.9,45.9,66.4,66.6,9,Diploma,Medium,TRUE,TRUE,TRUE,2.43,8.5,FALSE,46.5,1
STUD1081,Female,20,Education,1,67.9,87.4,49.5,71.8,10,Diploma,Low,TRUE,TRUE,FALSE,2.59,0.5,FALSE,57.3,0
STUD1082,Male,17,Agriculture,3,54.7,34.8,35.4,86.1,3,Secondary,Low,FALSE,TRUE,FALSE,2.47,1.7,FALSE,39.6,1
STUD1083,Male,22,Computer Science,3,48.3,68.6,68.5,67.2,5,Degree,Medium,TRUE,TRUE,TRUE,2.75,2.7,FALSE,51,0
STUD1084,Female,20,Education,4,87.8,86.7,45.5,100,10,Diploma,High,TRUE,TRUE,FALSE,4.41,17.4,FALSE,68.2,0
STUD1085,Female,21,Nursing,3,80.5,75.8,52.8,91.5,16,Secondary,Medium,FALSE,TRUE,FALSE,4.03,1.2,FALSE,71.7,0
STUD1086,Male,21,Computer Science,2,80,73.8,78.3,80.7,7,Secondary,Low,TRUE,TRUE,FALSE,3.64,22.2,FALSE,68.6,0
STUD1087,Female,25,Education,1,76.7,69.5,46.5,80.3,8,Diploma,Medium,TRUE,TRUE,TRUE,3.48,13.5,FALSE,67.9,0
STUD1088,Male,17,Education,3,46.5,63.9,45.2,91.4,10,Secondary,High,TRUE,TRUE,TRUE,2.59,9.1,TRUE,55,0
STUD1089,Female,18,Education,4,59,60,39.9,79.4,2,None,Medium,TRUE,TRUE,FALSE,3.01,4.2,FALSE,52.3,0
STUD1090,Male,22,Computer Science,1,59.9,53.7,88.7,95.9,11,Diploma,Medium,TRUE,FALSE,FALSE,3.11,18.9,TRUE,63.7,0
STUD1091,Female,21,Computer Science,3,39.4,57.6,61,100,13,Degree,High,TRUE,FALSE,TRUE,2.74,6,TRUE,56.5,0
STUD1092,Female,23,Education,4,56.6,74.8,60,100,7,Secondary,Medium,TRUE,FALSE,FALSE,3.37,3.7,TRUE,51.1,0
STUD1093,Female,19,Computer Science,3,56.8,39.8,71.2,56.6,4,Degree,Low,FALSE,FALSE,FALSE,2.26,7,TRUE,48.5,1
STUD1094,Female,19,Nursing,1,66.9,88.7,61.5,86.6,6,Degree,Low,TRUE,TRUE,TRUE,3.2,2.1,FALSE,55,0
STUD1095,Male,18,Education,1,100,76.4,51.8,93.8,10,None,High,TRUE,TRUE,TRUE,4.45,2.5,FALSE,61.9,0
